year,state,Auto,Bus,Truck,Motorcycle
1943,New York,1957379.0,11739.0,319319.0,11273.0
1943,North Carolina,506485.0,7736.0,101369.0,3213.0
1943,North Dakota,135367.0,161.0,45498.0,163.0
1943,Ohio,1782690.0,9826.0,195807.0,11802.0
1943,Oklahoma,405225.0,5398.0,105850.0,1395.0
1943,Oregon,333480.0,1941.0,79799.0,1932.0
1943,Pennsylvania,1706689.0,7251.0,269265.0,12750.0
1943,Rhode Island,151870.0,716.0,20656.0,1165.0
1943,South Carolina,278245.0,3422.0,52779.0,1855.0
1943,South Dakota,147646.0,317.0,36677.0,393.0
1943,Tennessee,374011.0,4736.0,75790.0,1941.0
1943,Texas,1275068.0,6145.0,298013.0,6726.0
1943,Utah,132902.0,965.0,27436.0,557.0
1943,Vermont,71403.0,149.0,10293.0,393.0
1943,Virginia,432672.0,3742.0,86643.0,3505.0
1943,Washington,503221.0,3625.0,99821.0,2486.0
1943,West Virginia,225019.0,2224.0,54741.0,1275.0
1943,Wisconsin,704214.0,1734.0,144023.0,3613.0
1943,Wyoming,62852.0,579.0,21567.0,296.0
1944,Alabama,284545.0,5180.0,73530.0,2658.0
1944,Alaska,0.0,0.0,0.0,0.0
1944,Arizona,110845.0,788.0,30204.0,885.0
1944,Arkansas,190667.0,2791.0,76534.0,967.0
1944,California,2451569.0,6033.0,360938.0,23646.0
1944,Colorado,264044.0,1451.0,70687.0,1690.0
1944,Connecticut,431663.0,2203.0,65586.0,2968.0
1944,Delaware,56033.0,442.0,12409.0,419.0
1944,District of Columbia,110010.0,2121.0,15128.0,662.0
1944,Florida,404662.0,3029.0,91305.0,3773.0
1944,Georgia,425196.0,4335.0,98684.0,2845.0
1944,Hawaii,0.0,0.0,0.0,0.0
1944,Idaho,112458.0,467.0,38015.0,473.0
1944,Illinois,1519217.0,3278.0,214930.0,8381.0
1944,Indiana,806018.0,7562.0,137629.0,9787.0
1944,Iowa,597757.0,2161.0,103980.0,2914.0
1944,Kansas,477009.0,984.0,121157.0,2585.0
1944,Kentucky,356501.0,2950.0,79241.0,1708.0
1944,Louisiana,326000.0,3320.0,75858.0,2454.0
1944,Maine,148735.0,1097.0,46783.0,915.0
1944,Maryland,395909.0,1580.0,59091.0,2908.0
1944,Massachusetts,720990.0,5017.0,108893.0,1815.0
1944,Michigan,1340246.0,5212.0,152835.0,5550.0
1944,Minnesota,640944.0,2907.0,118714.0,2931.0
1944,Mississippi,188749.0,2928.0,70703.0,840.0
1944,Missouri,687360.0,4007.0,146570.0,2780.0
1944,Montana,111461.0,787.0,48990.0,401.0
1944,Nebraska,327524.0,779.0,73533.0,1455.0
1944,Nevada,37574.0,201.0,10587.0,179.0
1944,New Hampshire,88912.0,595.0,31343.0,650.0
1944,New Jersey,854383.0,6006.0,142449.0,5919.0
1944,New Mexico,82852.0,1484.0,29531.0,499.0
1944,New York,1964988.0,11402.0,300136.0,11005.0
1944,North Carolina,503560.0,7582.0,100007.0,3381.0
1944,North Dakota,133826.0,194.0,48092.0,191.0
1944,Ohio,1698059.0,9599.0,194149.0,12895.0
1944,Oklahoma,392813.0,4083.0,106239.0,1939.0
1944,Oregon,333429.0,1938.0,82174.0,2155.0
1944,Pennsylvania,1645144.0,7630.0,275300.0,11745.0
1944,Rhode Island,152044.0,735.0,21087.0,1152.0
1944,South Carolina,283790.0,3040.0,55315.0,2007.0
1944,South Dakota,143255.0,400.0,37336.0,378.0
1944,Tennessee,377612.0,2872.0,79015.0,2114.0
1944,Texas,1269654.0,6275.0,297573.0,7495.0
1944,Utah,127765.0,922.0,27812.0,545.0
1944,Vermont,74179.0,139.0,10927.0,391.0
1944,Virginia,446070.0,3747.0,88923.0,4407.0
1944,Washington,507741.0,3942.0,102370.0,2714.0
1944,West Virginia,219559.0,2450.0,58986.0,1337.0
1944,Wisconsin,681420.0,3388.0,147892.0,3877.0
1944,Wyoming,61723.0,559.0,21080.0,290.0
1945,Alabama,280701.0,5047.0,80221.0,3219.0
1945,Alaska,0.0,0.0,0.0,0.0
1945,Arizona,114537.0,889.0,32405.0,1209.0
1945,Arkansas,196028.0,2994.0,80225.0,1277.0
1945,California,2500939.0,6617.0,386003.0,28585.0
1945,Colorado,271120.0,1471.0,75618.0,2111.0
1945,Connecticut,435722.0,2238.0,72303.0,3111.0
1945,Delaware,58594.0,405.0,10170.0,433.0
1945,District of Columbia,96474.0,2174.0,15418.0,738.0
1945,Florida,422255.0,3460.0,100070.0,5390.0
1945,Georgia,420046.0,4484.0,106242.0,3541.0
1945,Hawaii,0.0,0.0,0.0,0.0
1945,Idaho,112465.0,408.0,41029.0,583.0
1945,Illinois,1508834.0,3397.0,222021.0,8834.0
1945,Indiana,831067.0,7843.0,151419.0,11488.0
1945,Iowa,590650.0,2652.0,107568.0,3352.0
1945,Kansas,476744.0,922.0,128994.0,3222.0
1945,Kentucky,352522.0,3143.0,86065.0,2072.0
1945,Louisiana,324338.0,3616.0,80581.0,3370.0
1945,Maine,156410.0,1094.0,52228.0,981.0
1945,Maryland,387021.0,2513.0,72738.0,3336.0
1945,Massachusetts,746083.0,5503.0,116524.0,2308.0
1945,Michigan,1307938.0,5215.0,161847.0,6573.0
1945,Minnesota,633922.0,2841.0,119939.0,3435.0
1945,Mississippi,189370.0,3874.0,74899.0,1220.0
1945,Missouri,698744.0,4416.0,157203.0,3446.0
1945,Montana,109485.0,557.0,50591.0,405.0
1945,Nebraska,331585.0,677.0,77155.0,2279.0
1945,Nevada,36715.0,205.0,10549.0,251.0
1945,New Hampshire,96617.0,658.0,33299.0,749.0
1945,New Jersey,869809.0,5847.0,155839.0,6598.0
1945,New Mexico,87813.0,1532.0,31498.0,684.0
1945,New York,2025887.0,11807.0,322587.0,12082.0
1945,North Carolina,505297.0,8461.0,106119.0,4035.0
1945,North Dakota,131895.0,201.0,50345.0,280.0
1945,Ohio,1707000.0,9903.0,209717.0,14484.0
1945,Oklahoma,394053.0,4459.0,113523.0,2776.0
1945,Oregon,332648.0,2038.0,86701.0,2696.0
1945,Pennsylvania,1681924.0,8172.0,293078.0,13036.0
1945,Rhode Island,156191.0,841.0,22780.0,1323.0
1945,South Carolina,278855.0,3082.0,58918.0,2194.0
1945,South Dakota,141567.0,429.0,38970.0,436.0
1945,Tennessee,378121.0,4174.0,84382.0,2724.0
1945,Texas,1278374.0,7258.0,318918.0,10786.0
1945,Utah,127683.0,508.0,28797.0,603.0
1945,Vermont,78751.0,438.0,11547.0,481.0
1945,Virginia,459325.0,4346.0,92692.0,5414.0
1945,Washington,512837.0,3593.0,109987.0,3608.0
1945,West Virginia,223158.0,2628.0,63725.0,1594.0
1945,Wisconsin,676593.0,2547.0,151171.0,4208.0
1945,Wyoming,62278.0,548.0,21692.0,360.0
1946,Alabama,324459.0,5071.0,107898.0,4723.0
1946,Alaska,0.0,0.0,0.0,0.0
1946,Arizona,125349.0,962.0,37843.0,1592.0
1946,Arkansas,224160.0,3163.0,96274.0,1986.0
1946,California,2675515.0,7127.0,458500.0,38121.0
1946,Colorado,303717.0,1592.0,88695.0,3418.0
1946,Connecticut,472293.0,2517.0,80351.0,4339.0
1946,Delaware,62010.0,430.0,11427.0,587.0
1946,District of Columbia,111996.0,2159.0,16644.0,1064.0
1946,Florida,479383.0,3489.0,122739.0,8816.0
1946,Georgia,451626.0,4782.0,126592.0,4656.0
1946,Hawaii,0.0,0.0,0.0,0.0
1946,Idaho,124678.0,470.0,47760.0,1090.0
1946,Illinois,1614804.0,3931.0,250947.0,16016.0
1946,Indiana,896644.0,7117.0,171496.0,17551.0
1946,Iowa,624759.0,3027.0,121402.0,5660.0
1946,Kansas,503819.0,1119.0,146770.0,5787.0
1946,Kentucky,387306.0,3199.0,105228.0,3501.0
1946,Louisiana,329649.0,3563.0,94385.0,4971.0
1946,Maine,172522.0,1025.0,59213.0,1705.0
1946,Maryland,439870.0,2983.0,86872.0,5457.0
1946,Massachusetts,837248.0,5815.0,136355.0,4579.0
1946,Michigan,1405421.0,5280.0,191691.0,13029.0
1946,Minnesota,676132.0,3017.0,136461.0,6002.0
1946,Mississippi,219970.0,5590.0,98349.0,2216.0
1946,Missouri,778421.0,4201.0,188317.0,6487.0
1946,Montana,121077.0,659.0,57400.0,712.0
1946,Nebraska,351574.0,914.0,88299.0,3966.0
1946,Nevada,39593.0,217.0,12020.0,328.0
1946,New Hampshire,110097.0,621.0,33876.0,1229.0
1946,New Jersey,952658.0,5965.0,179070.0,10099.0
1946,New Mexico,97784.0,1880.0,36618.0,950.0
1946,New York,2278517.0,13298.0,381930.0,19860.0
1946,North Carolina,555905.0,8361.0,131198.0,6454.0
1946,North Dakota,139421.0,331.0,55095.0,575.0
1946,Ohio,1849472.0,10548.0,250825.0,24634.0
1946,Oklahoma,431354.0,4452.0,132235.0,4390.0
1946,Oregon,362352.0,2411.0,103820.0,3697.0
1946,Pennsylvania,1853923.0,9508.0,345174.0,19947.0
1946,Rhode Island,168058.0,873.0,26636.0,1734.0
1946,South Carolina,316748.0,4737.0,78155.0,4359.0
1946,South Dakota,151121.0,420.0,44085.0,1013.0
1946,Tennessee,423314.0,4228.0,106253.0,5304.0
1946,Texas,1428734.0,8050.0,382265.0,17390.0
1946,Utah,140296.0,613.0,33372.0,905.0
1946,Vermont,88290.0,462.0,13657.0,717.0
1946,Virginia,511644.0,4408.0,120447.0,8223.0
1946,Washington,529501.0,3076.0,125249.0,4555.0
1946,West Virginia,259939.0,2576.0,66982.0,2889.0
1946,Wisconsin,746574.0,2734.0,169739.0,6274.0
1946,Wyoming,67331.0,614.0,25780.0,516.0
1947,Alabama,360958.0,5165.0,125956.0,8474.0
1947,Alaska,0.0,0.0,0.0,0.0
1947,Arizona,144496.0,1227.0,45196.0,2763.0
1947,Arkansas,241820.0,2362.0,113552.0,3143.0
1947,California,3008353.0,8229.0,510546.0,55139.0
1947,Colorado,328408.0,1753.0,99433.0,4270.0
1947,Connecticut,507727.0,2656.0,85386.0,4213.0
1947,Delaware,67261.0,479.0,12950.0,701.0
1947,District of Columbia,139994.0,2373.0,17359.0,867.0
1947,Florida,555448.0,4029.0,144222.0,13241.0
1947,Georgia,501401.0,5088.0,151817.0,7490.0
1947,Hawaii,0.0,0.0,0.0,0.0
1947,Idaho,140877.0,505.0,54007.0,2702.0
1947,Illinois,1753065.0,4368.0,288400.0,22503.0
1947,Indiana,952888.0,9382.0,198122.0,20958.0
1947,Iowa,679306.0,3231.0,142824.0,9015.0
1947,Kansas,535826.0,1207.0,167919.0,7755.0
1947,Kentucky,429679.0,3369.0,123524.0,5492.0
1947,Louisiana,358287.0,3729.0,108299.0,6038.0
1947,Maine,181392.0,690.0,61871.0,2790.0
1947,Maryland,447137.0,3897.0,93476.0,6774.0
1947,Massachusetts,892065.0,5841.0,149413.0,5869.0
1947,Michigan,1602489.0,5768.0,216701.0,19475.0
1947,Minnesota,725999.0,3609.0,154257.0,9270.0
1947,Mississippi,239995.0,6208.0,112899.0,2273.0
1947,Missouri,830849.0,5370.0,210470.0,8375.0
1947,Montana,132615.0,743.0,65123.0,1171.0
1947,Nebraska,371159.0,1073.0,99691.0,5031.0
1947,Nevada,45057.0,244.0,13442.0,1498.0
1947,New Hampshire,115263.0,625.0,37406.0,1710.0
1947,New Jersey,1033089.0,6021.0,194836.0,10494.0
1947,New Mexico,113968.0,1619.0,42801.0,1625.0
1947,New York,2491909.0,14835.0,416664.0,21632.0
1947,North Carolina,617589.0,8471.0,155442.0,11739.0
1947,North Dakota,152725.0,369.0,62097.0,1142.0
1947,Ohio,1970554.0,11287.0,281999.0,31238.0
1947,Oklahoma,467609.0,5146.0,147817.0,6117.0
1947,Oregon,407805.0,2604.0,121466.0,6023.0
1947,Pennsylvania,1994155.0,9917.0,388809.0,25888.0
1947,Rhode Island,179012.0,884.0,29565.0,1793.0
1947,South Carolina,357424.0,4537.0,95006.0,7435.0
1947,South Dakota,168599.0,375.0,52771.0,2019.0
1947,Tennessee,478160.0,3659.0,127759.0,7992.0
1947,Texas,1592484.0,8742.0,451153.0,24411.0
1947,Utah,149548.0,921.0,38079.0,1468.0
1947,Vermont,92859.0,465.0,15009.0,889.0
1947,Virginia,569902.0,4494.0,137057.0,13168.0
1947,Washington,580993.0,3031.0,143100.0,7384.0
1947,West Virginia,272302.0,2648.0,79678.0,3793.0
1947,Wisconsin,794889.0,3500.0,191737.0,8703.0
1947,Wyoming,73964.0,712.0,27582.0,788.0
1948,Alabama,393411.0,5623.0,142959.0,8720.0
1948,Alaska,0.0,0.0,0.0,0.0
1948,Arizona,163281.0,1306.0,52115.0,3600.0
1948,Arkansas,257227.0,2641.0,129542.0,3318.0
1948,California,3211135.0,7618.0,580060.0,62898.0
1948,Colorado,356281.0,1930.0,111334.0,4952.0
1948,Connecticut,539617.0,2830.0,89606.0,4315.0
1948,Delaware,73181.0,521.0,14614.0,768.0
1948,District of Columbia,148418.0,2101.0,20669.0,1009.0
1948,Florida,618980.0,4634.0,158821.0,15843.0
1948,Georgia,542480.0,5052.0,168755.0,9455.0
1948,Hawaii,0.0,0.0,0.0,0.0
1948,Idaho,157780.0,703.0,63500.0,3236.0
1948,Illinois,1905040.0,3803.0,314110.0,30363.0
1948,Indiana,1014755.0,8657.0,215617.0,24756.0
1948,Iowa,736046.0,3451.0,158258.0,11244.0
1948,Kansas,572607.0,1294.0,184248.0,9430.0
1948,Kentucky,470299.0,3806.0,142295.0,7941.0
1948,Louisiana,392873.0,3919.0,121809.0,7025.0
1948,Maine,187898.0,845.0,63127.0,2982.0
1948,Maryland,471758.0,4344.0,97903.0,7815.0
1948,Massachusetts,946498.0,5765.0,159096.0,6884.0
1948,Michigan,1747275.0,7206.0,251468.0,16977.0
1948,Minnesota,799993.0,3917.0,173564.0,12007.0
1948,Mississippi,264037.0,4129.0,129557.0,2890.0
1948,Missouri,878636.0,5539.0,228054.0,8479.0
1948,Montana,147136.0,991.0,73095.0,1372.0
1948,Nebraska,395949.0,1153.0,112564.0,5641.0
1948,Nevada,47925.0,347.0,14951.0,570.0
1948,New Hampshire,120330.0,591.0,39566.0,2255.0
1948,New Jersey,1117343.0,5993.0,208580.0,10925.0
1948,New Mexico,127612.0,1855.0,48791.0,2276.0
1948,New York,2733613.0,16568.0,444891.0,27207.0
1948,North Carolina,662209.0,9009.0,177139.0,15123.0
1948,North Dakota,163394.0,338.0,72011.0,1276.0
1948,Ohio,2102298.0,11855.0,309111.0,27867.0
1948,Oklahoma,510215.0,5180.0,168070.0,7477.0
1948,Oregon,451451.0,2667.0,120213.0,7122.0
1948,Pennsylvania,2140439.0,9917.0,420436.0,31407.0
1948,Rhode Island,191264.0,771.0,32209.0,2082.0
1948,South Carolina,382207.0,3995.0,98377.0,8512.0
1948,South Dakota,186693.0,448.0,62518.0,2329.0
1948,Tennessee,521438.0,4199.0,146885.0,9625.0
1948,Texas,1780848.0,11829.0,508961.0,29791.0
1948,Utah,165481.0,1061.0,42366.0,1844.0
1948,Vermont,95667.0,447.0,15489.0,1108.0
1948,Virginia,614876.0,4728.0,149406.0,12448.0
1948,Washington,629073.0,3765.0,158388.0,7653.0
1948,West Virginia,304107.0,2894.0,99146.0,5958.0
1948,Wisconsin,830961.0,3502.0,207572.0,11536.0
1948,Wyoming,83215.0,989.0,31739.0,1109.0
1949,Alabama,440142.0,5781.0,150923.0,8020.0
1949,Alaska,0.0,0.0,0.0,0.0
1949,Arizona,182660.0,1343.0,56356.0,3614.0
1949,Arkansas,284434.0,3772.0,145189.0,2953.0
1949,California,3544515.0,7761.0,607833.0,59842.0
1949,Colorado,387517.0,2021.0,120684.0,4816.0
1949,Connecticut,569676.0,2842.0,90687.0,4034.0
1949,Delaware,81224.0,534.0,14739.0,769.0
1949,District of Columbia,158851.0,2130.0,20785.0,1005.0
1949,Florida,694435.0,4140.0,168935.0,16360.0
1949,Georgia,605978.0,5188.0,181225.0,9120.0
1949,Hawaii,0.0,0.0,0.0,0.0
1949,Idaho,174936.0,627.0,68186.0,3003.0
1949,Illinois,2077286.0,8352.0,328716.0,28619.0
1949,Indiana,1101697.0,8748.0,229469.0,22899.0
1949,Iowa,809365.0,3897.0,175662.0,11817.0
1949,Kansas,619163.0,1379.0,195279.0,8858.0
1949,Kentucky,528139.0,4025.0,160206.0,8374.0
1949,Louisiana,468687.0,3640.0,135869.0,7020.0
1949,Maine,190923.0,1294.0,60818.0,2697.0
1949,Maryland,513228.0,4253.0,98736.0,6989.0
1949,Massachusetts,1010840.0,5866.0,160213.0,6228.0
1949,Michigan,1915302.0,8392.0,280949.0,15562.0
1949,Minnesota,874587.0,4215.0,188190.0,12378.0
1949,Mississippi,296399.0,4105.0,139908.0,2551.0
1949,Missouri,945632.0,5876.0,243391.0,8121.0
1949,Montana,166317.0,1064.0,78628.0,1370.0
1949,Nebraska,421682.0,1155.0,121180.0,4979.0
1949,Nevada,52626.0,299.0,16194.0,599.0
1949,New Hampshire,128516.0,611.0,38200.0,1892.0
1949,New Jersey,1218419.0,5945.0,216409.0,10402.0
1949,New Mexico,147671.0,1706.0,55336.0,2465.0
1949,New York,2956798.0,17442.0,463199.0,26563.0
1949,North Carolina,722635.0,9870.0,188993.0,13767.0
1949,North Dakota,179926.0,379.0,79498.0,1253.0
1949,Ohio,2250490.0,12003.0,326538.0,25687.0
1949,Oklahoma,559509.0,5255.0,188960.0,7711.0
1949,Oregon,500679.0,2512.0,128918.0,7379.0
1949,Pennsylvania,2309298.0,10861.0,432826.0,30331.0
1949,Rhode Island,203484.0,763.0,32440.0,1991.0
1949,South Carolina,420412.0,3883.0,103144.0,6683.0
1949,South Dakota,203015.0,648.0,68882.0,2139.0
1949,Tennessee,584588.0,4160.0,161412.0,8845.0
1949,Texas,1997996.0,12663.0,557832.0,29420.0
1949,Utah,177933.0,1164.0,44666.0,1858.0
1949,Vermont,99127.0,452.0,15150.0,1010.0
1949,Virginia,665080.0,4996.0,153544.0,11969.0
1949,Washington,689370.0,3666.0,165486.0,7565.0
1949,West Virginia,331748.0,2782.0,103963.0,4799.0
1949,Wisconsin,899577.0,3648.0,221416.0,11350.0
1949,Wyoming,95431.0,821.0,37662.0,1175.0
1950,Alabama,511374.0,5572.0,168866.0,7096.0
1950,Alaska,0.0,0.0,0.0,0.0
1950,Arizona,206737.0,1343.0,62719.0,3673.0
1950,Arkansas,319708.0,3962.0,153595.0,2374.0
1950,California,3955351.0,12650.0,652077.0,57215.0
1950,Colorado,432221.0,2416.0,129573.0,4629.0
1950,Connecticut,623596.0,3102.0,89237.0,4229.0
1950,Delaware,92087.0,563.0,15622.0,721.0
1950,District of Columbia,172192.0,2026.0,20740.0,952.0
1950,Florida,801717.0,4866.0,178255.0,15997.0
1950,Georgia,693821.0,5475.0,198222.0,8292.0
1950,Hawaii,0.0,0.0,0.0,0.0
1950,Idaho,196410.0,630.0,75322.0,2781.0
1950,Illinois,2286934.0,8656.0,355378.0,26682.0
1950,Indiana,1190859.0,7747.0,236279.0,20766.0
1950,Iowa,880605.0,4187.0,187498.0,11582.0
1950,Kansas,649034.0,1698.0,202730.0,8113.0
1950,Kentucky,604473.0,4187.0,175064.0,7547.0
1950,Louisiana,550491.0,4179.0,152063.0,6182.0
1950,Maine,209911.0,1306.0,65204.0,2581.0
1950,Maryland,576102.0,4295.0,104350.0,6387.0
1950,Massachusetts,1103379.0,5489.0,171461.0,5563.0
1950,Michigan,2119977.0,8695.0,304012.0,19851.0
1950,Minnesota,964539.0,5335.0,199013.0,11765.0
1950,Mississippi,329428.0,4372.0,150574.0,2230.0
1950,Missouri,992155.0,5902.0,263363.0,8172.0
1950,Montana,181567.0,924.0,82401.0,1223.0
1950,Nebraska,442834.0,1076.0,125587.0,4870.0
1950,Nevada,59148.0,315.0,17679.0,589.0
1950,New Hampshire,137489.0,595.0,34255.0,1832.0
1950,New Jersey,1352681.0,7388.0,219112.0,9941.0
1950,New Mexico,173265.0,1789.0,62687.0,2574.0
1950,New York,3253256.0,16664.0,465193.0,25886.0
1950,North Carolina,833177.0,11471.0,211661.0,11831.0
1950,North Dakota,191804.0,388.0,83835.0,1060.0
1950,Ohio,2433047.0,11920.0,350106.0,25576.0
1950,Oklahoma,618568.0,5491.0,207309.0,7240.0
1950,Oregon,548918.0,2632.0,137897.0,7748.0
1950,Pennsylvania,2538663.0,10939.0,460218.0,27092.0
1950,Rhode Island,217210.0,856.0,32803.0,1816.0
1950,South Carolina,463556.0,4083.0,111163.0,5599.0
1950,South Dakota,216193.0,750.0,73137.0,1999.0
1950,Tennessee,672966.0,4092.0,181053.0,7770.0
1950,Texas,2319560.0,15341.0,633242.0,27690.0
1950,Utah,198005.0,973.0,48339.0,1635.0
1950,Vermont,104491.0,717.0,15390.0,942.0
1950,Virginia,738089.0,5352.0,174303.0,11329.0
1950,Washington,751585.0,3571.0,169064.0,6703.0
1950,West Virginia,363474.0,2689.0,116112.0,3988.0
1950,Wisconsin,963218.0,3951.0,234019.0,10514.0
1950,Wyoming,103212.0,1031.0,41180.0,1047.0
1951,Alabama,549406.0,5918.0,174780.0,6951.0
1951,Alaska,0.0,0.0,0.0,0.0
1951,Arizona,223458.0,1432.0,68943.0,3411.0
1951,Arkansas,332222.0,3534.0,163886.0,2005.0
1951,California,4221828.0,11872.0,692843.0,54666.0
1951,Colorado,458124.0,2588.0,138901.0,4282.0
1951,Connecticut,667611.0,3211.0,93419.0,3789.0
1951,Delaware,99728.0,475.0,16547.0,689.0
1951,District of Columbia,168198.0,2065.0,21053.0,813.0
1951,Florida,898690.0,5198.0,192177.0,15593.0
1951,Georgia,754040.0,5643.0,209484.0,7686.0
1951,Hawaii,0.0,0.0,0.0,0.0
1951,Idaho,201458.0,699.0,79215.0,2337.0
1951,Illinois,2406080.0,9641.0,373825.0,24778.0
1951,Indiana,1247889.0,8666.0,256470.0,19567.0
1951,Iowa,898131.0,3825.0,198235.0,10681.0
1951,Kansas,678130.0,1870.0,213932.0,7801.0
1951,Kentucky,636778.0,4358.0,179203.0,6374.0
1951,Louisiana,569667.0,4368.0,161962.0,5161.0
1951,Maine,214323.0,1446.0,64372.0,2299.0
1951,Maryland,622218.0,4666.0,109943.0,5607.0
1951,Massachusetts,1164886.0,6253.0,175381.0,5170.0
1951,Michigan,2223994.0,9388.0,321875.0,19489.0
1951,Minnesota,1003121.0,5433.0,208896.0,10818.0
1951,Mississippi,346601.0,4698.0,158987.0,2425.0
1951,Missouri,1037497.0,5857.0,276759.0,6881.0
1951,Montana,188854.0,873.0,86094.0,1122.0
1951,Nebraska,468651.0,1141.0,138692.0,4515.0
1951,Nevada,65299.0,347.0,20416.0,744.0
1951,New Hampshire,143681.0,590.0,35891.0,1745.0
1951,New Jersey,1455271.0,7419.0,222614.0,9922.0
1951,New Mexico,187658.0,1797.0,69383.0,2780.0
1951,New York,3438237.0,17530.0,475792.0,25575.0
1951,North Carolina,892337.0,9809.0,227308.0,10388.0
1951,North Dakota,195087.0,297.0,88425.0,934.0
1951,Ohio,2561216.0,12511.0,366661.0,26735.0
1951,Oklahoma,641761.0,5787.0,217982.0,6696.0
1951,Oregon,610317.0,3366.0,77714.0,6037.0
1951,Pennsylvania,2696609.0,11838.0,480751.0,26040.0
1951,Rhode Island,227080.0,845.0,33099.0,1781.0
1951,South Carolina,523931.0,4476.0,119890.0,5499.0
1951,South Dakota,220135.0,626.0,77651.0,1695.0
1951,Tennessee,707129.0,4306.0,193863.0,7400.0
1951,Texas,2460013.0,14358.0,682638.0,27384.0
1951,Utah,211998.0,1121.0,51592.0,1353.0
1951,Vermont,108000.0,589.0,15399.0,889.0
1951,Virginia,792784.0,5726.0,185766.0,11159.0
1951,Washington,788926.0,3566.0,177291.0,6026.0
1951,West Virginia,372793.0,2942.0,114476.0,3313.0
1951,Wisconsin,1002191.0,4161.0,239784.0,9747.0
1951,Wyoming,104273.0,1336.0,43725.0,940.0
1952,Alabama,597791.0,5911.0,173583.0,7550.0
1952,Alaska,0.0,0.0,0.0,0.0
1952,Arizona,251764.0,1598.0,76692.0,3546.0
1952,Arkansas,337690.0,3866.0,163725.0,2012.0
1952,California,4417124.0,12615.0,724587.0,53256.0
1952,Colorado,475424.0,2458.0,143745.0,4355.0
1952,Connecticut,690909.0,3176.0,95398.0,3804.0
1952,Delaware,104764.0,488.0,16980.0,660.0
1952,District of Columbia,170820.0,2099.0,20738.0,753.0
1952,Florida,973819.0,5493.0,199370.0,16399.0
1952,Georgia,800463.0,6170.0,215089.0,7664.0
1952,Hawaii,0.0,0.0,0.0,0.0
1952,Idaho,209799.0,837.0,79893.0,2142.0
1952,Illinois,2463890.0,10588.0,373483.0,24013.0
1952,Indiana,1260635.0,8549.0,260692.0,18518.0
1952,Iowa,885492.0,3875.0,200991.0,10381.0
1952,Kansas,696360.0,2018.0,223098.0,8198.0
1952,Kentucky,664514.0,4454.0,186961.0,6064.0
1952,Louisiana,585498.0,4534.0,165558.0,4843.0
1952,Maine,220566.0,1423.0,65536.0,2115.0
1952,Maryland,659760.0,4881.0,114904.0,5547.0
1952,Massachusetts,1194274.0,7998.0,173786.0,4506.0
1952,Michigan,2229775.0,10738.0,326115.0,19107.0
1952,Minnesota,995404.0,6136.0,215661.0,10201.0
1952,Mississippi,356813.0,5014.0,162235.0,2414.0
1952,Missouri,1045887.0,5927.0,280933.0,6563.0
1952,Montana,192339.0,974.0,86277.0,970.0
1952,Nebraska,473735.0,1175.0,144783.0,4272.0
1952,Nevada,71019.0,351.0,22808.0,922.0
1952,New Hampshire,145995.0,939.0,34563.0,1695.0
1952,New Jersey,1513838.0,7462.0,224768.0,9675.0
1952,New Mexico,197891.0,2016.0,71941.0,2897.0
1952,New York,3494828.0,17807.0,467892.0,23264.0
1952,North Carolina,923460.0,10611.0,236944.0,9470.0
1952,North Dakota,193754.0,334.0,91040.0,938.0
1952,Ohio,2636775.0,12093.0,372765.0,24388.0
1952,Oklahoma,658908.0,5982.0,226583.0,6805.0
1952,Oregon,630285.0,2970.0,78727.0,5828.0
1952,Pennsylvania,2763668.0,11357.0,491805.0,24996.0
1952,Rhode Island,236388.0,668.0,33927.0,1884.0
1952,South Carolina,549117.0,5424.0,131729.0,5548.0
1952,South Dakota,218821.0,632.0,80456.0,1668.0
1952,Tennessee,723790.0,4281.0,205829.0,6283.0
1952,Texas,2454808.0,15262.0,685267.0,29228.0
1952,Utah,217390.0,995.0,54928.0,1417.0
1952,Vermont,109775.0,721.0,15379.0,752.0
1952,Virginia,835635.0,5759.0,192617.0,10639.0
1952,Washington,802230.0,3589.0,183030.0,5737.0
1952,West Virginia,376278.0,2947.0,118088.0,3418.0
1952,Wisconsin,1005313.0,4296.0,239656.0,9281.0
1952,Wyoming,107822.0,994.0,47281.0,974.0
1953,Alabama,665809.0,6096.0,187805.0,7002.0
1953,Alaska,0.0,0.0,0.0,0.0
1953,Arizona,274228.0,1665.0,83306.0,3486.0
1953,Arkansas,354032.0,3762.0,171020.0,2217.0
1953,California,4713917.0,12410.0,778086.0,53255.0
1953,Colorado,496978.0,2552.0,149111.0,4200.0
1953,Connecticut,727465.0,3219.0,97708.0,3687.0
1953,Delaware,115981.0,504.0,17485.0,694.0
1953,District of Columbia,169696.0,2074.0,20592.0,672.0
1953,Florida,1086516.0,6013.0,208063.0,16705.0
1953,Georgia,848514.0,6314.0,226575.0,7502.0
1953,Hawaii,0.0,0.0,0.0,0.0
1953,Idaho,219546.0,1051.0,83465.0,2163.0
1953,Illinois,2580313.0,9969.0,368542.0,23635.0
1953,Indiana,1326571.0,8873.0,275307.0,18593.0
1953,Iowa,913272.0,4442.0,207837.0,9825.0
1953,Kansas,724639.0,1981.0,230457.0,8266.0
1953,Kentucky,708710.0,4383.0,194391.0,5737.0
1953,Louisiana,635225.0,4759.0,176129.0,5210.0
